event,value,timestamp
IBI,955,2022-10-18T18:45:28.508901
HR,65,2022-10-18T18:45:28.508901
IBI,989,2022-10-18T18:45:29.728866
HR,65,2022-10-18T18:45:29.729463
IBI,1001,2022-10-18T18:45:30.532145
HR,64,2022-10-18T18:45:30.532145
IBI,943,2022-10-18T18:45:30.538954
HR,64,2022-10-18T18:45:30.539950
IBI,938,2022-10-18T18:45:31.752099
HR,64,2022-10-18T18:45:31.752099
IBI,942,2022-10-18T18:45:32.561431
HR,64,2022-10-18T18:45:32.563745
IBI,894,2022-10-18T18:45:33.765789
HR,64,2022-10-18T18:45:33.779039
IBI,858,2022-10-18T18:45:34.584793
HR,64,2022-10-18T18:45:34.584793
IBI,894,2022-10-18T18:45:35.387706
HR,64,2022-10-18T18:45:35.398435
IBI,921,2022-10-18T18:45:36.607025
HR,65,2022-10-18T18:45:36.607025
IBI,917,2022-10-18T18:45:38.225685
HR,65,2022-10-18T18:45:38.233033
IBI,964,2022-10-18T18:45:38.630432
HR,65,2022-10-18T18:45:38.638464
IBI,1002,2022-10-18T18:45:39.440240
HR,65,2022-10-18T18:45:39.440240
IBI,987,2022-10-18T18:45:40.660660
HR,65,2022-10-18T18:45:40.663063
IBI,985,2022-10-18T18:45:41.471607
HR,64,2022-10-18T18:45:41.472864
IBI,1005,2022-10-18T18:45:42.680618
HR,64,2022-10-18T18:45:42.689130
IBI,980,2022-10-18T18:45:43.490897
HR,63,2022-10-18T18:45:43.498425
IBI,951,2022-10-18T18:45:44.708532
HR,63,2022-10-18T18:45:44.708532
IBI,990,2022-10-18T18:45:45.511800
HR,63,2022-10-18T18:45:45.523958
IBI,985,2022-10-18T18:45:46.732381
HR,63,2022-10-18T18:45:46.739123
IBI,938,2022-10-18T18:45:47.534992
HR,63,2022-10-18T18:45:47.534992
IBI,961,2022-10-18T18:45:48.754642
HR,63,2022-10-18T18:45:48.763743
IBI,969,2022-10-18T18:45:49.573528
HR,63,2022-10-18T18:45:49.574256
IBI,949,2022-10-18T18:45:50.376680
HR,63,2022-10-18T18:45:50.376680
IBI,932,2022-10-18T18:45:50.384292
HR,63,2022-10-18T18:45:50.384292
IBI,964,2022-10-18T18:45:51.596413
HR,63,2022-10-18T18:45:51.596413
IBI,959,2022-10-18T18:45:52.405669
HR,63,2022-10-18T18:45:52.409228
IBI,928,2022-10-18T18:45:53.609365
HR,63,2022-10-18T18:45:53.624816
IBI,940,2022-10-18T18:45:54.426870
HR,63,2022-10-18T18:45:54.433178
IBI,946,2022-10-18T18:45:55.645202
HR,63,2022-10-18T18:45:55.645202
IBI,902,2022-10-18T18:45:56.447612
HR,63,2022-10-18T18:45:56.459208
IBI,882,2022-10-18T18:45:57.667651
HR,63,2022-10-18T18:45:57.674207
IBI,905,2022-10-18T18:45:58.470157
HR,64,2022-10-18T18:45:58.484030
IBI,899,2022-10-18T18:45:59.689235
HR,64,2022-10-18T18:45:59.698902
IBI,879,2022-10-18T18:46:00.507822
HR,64,2022-10-18T18:46:00.507822
IBI,908,2022-10-18T18:46:01.712560
HR,65,2022-10-18T18:46:01.723980
IBI,935,2022-10-18T18:46:01.723980
HR,65,2022-10-18T18:46:01.724979
IBI,899,2022-10-18T18:46:03.342724
HR,65,2022-10-18T18:46:03.343953
IBI,891,2022-10-18T18:46:03.741911
HR,65,2022-10-18T18:46:03.749055
IBI,915,2022-10-18T18:46:04.551953
HR,65,2022-10-18T18:46:04.558789
IBI,928,2022-10-18T18:46:05.772918
HR,65,2022-10-18T18:46:05.773818
IBI,898,2022-10-18T18:46:06.582620
HR,65,2022-10-18T18:46:06.582620
IBI,922,2022-10-18T18:46:07.392506
HR,65,2022-10-18T18:46:07.393410
IBI,951,2022-10-18T18:46:08.595584
HR,65,2022-10-18T18:46:08.608957
IBI,998,2022-10-18T18:46:09.413334
HR,65,2022-10-18T18:46:09.413334
IBI,982,2022-10-18T18:46:10.632382
HR,65,2022-10-18T18:46:10.633668
IBI,1008,2022-10-18T18:46:11.435060
HR,64,2022-10-18T18:46:11.444122
IBI,1007,2022-10-18T18:46:12.654648
HR,64,2022-10-18T18:46:12.658868
IBI,979,2022-10-18T18:46:13.456647
HR,64,2022-10-18T18:46:13.456647
IBI,1000,2022-10-18T18:46:14.682304
HR,63,2022-10-18T18:46:14.683565
IBI,987,2022-10-18T18:46:15.491417
HR,63,2022-10-18T18:46:15.493737
IBI,977,2022-10-18T18:46:16.704199
HR,63,2022-10-18T18:46:16.704199
IBI,946,2022-10-18T18:46:17.513440
HR,63,2022-10-18T18:46:17.513440
IBI,947,2022-10-18T18:46:18.733237
HR,63,2022-10-18T18:46:18.733958
IBI,932,2022-10-18T18:46:19.542853
HR,63,2022-10-18T18:46:19.543600
IBI,920,2022-10-18T18:46:20.754362
HR,63,2022-10-18T18:46:20.758427
IBI,925,2022-10-18T18:46:20.758427
HR,63,2022-10-18T18:46:20.758427
IBI,937,2022-10-18T18:46:21.555279
HR,63,2022-10-18T18:46:21.568959
IBI,917,2022-10-18T18:46:22.775435
HR,63,2022-10-18T18:46:22.783648
IBI,929,2022-10-18T18:46:23.593510
HR,63,2022-10-18T18:46:23.594161
IBI,966,2022-10-18T18:46:24.402136
HR,64,2022-10-18T18:46:24.402136
IBI,999,2022-10-18T18:46:25.605648
HR,64,2022-10-18T18:46:25.618741
IBI,961,2022-10-18T18:46:27.226784
HR,63,2022-10-18T18:46:27.238910
IBI,990,2022-10-18T18:46:27.628329
HR,63,2022-10-18T18:46:27.643998
IBI,1016,2022-10-18T18:46:28.454034
HR,63,2022-10-18T18:46:28.454034
IBI,971,2022-10-18T18:46:29.654691
HR,63,2022-10-18T18:46:29.668642
IBI,935,2022-10-18T18:46:30.473526
HR,62,2022-10-18T18:46:30.473526
IBI,938,2022-10-18T18:46:31.692500
HR,63,2022-10-18T18:46:31.693712
IBI,932,2022-10-18T18:46:32.495203
HR,63,2022-10-18T18:46:32.495203
IBI,893,2022-10-18T18:46:33.714469
HR,63,2022-10-18T18:46:33.714469
IBI,917,2022-10-18T18:46:34.517192
HR,63,2022-10-18T18:46:34.528303
IBI,944,2022-10-18T18:46:35.736253
HR,63,2022-10-18T18:46:35.736253
IBI,934,2022-10-18T18:46:36.538146
HR,64,2022-10-18T18:46:36.552918
IBI,897,2022-10-18T18:46:37.762005
HR,64,2022-10-18T18:46:37.762005
IBI,922,2022-10-18T18:46:37.767747
HR,64,2022-10-18T18:46:37.767747
IBI,943,2022-10-18T18:46:38.563921
HR,64,2022-10-18T18:46:38.577439
IBI,933,2022-10-18T18:46:39.381203
HR,64,2022-10-18T18:46:39.387546
IBI,910,2022-10-18T18:46:40.599549
HR,64,2022-10-18T18:46:40.599549
IBI,936,2022-10-18T18:46:41.401335
HR,64,2022-10-18T18:46:41.412538
IBI,940,2022-10-18T18:46:42.619362
HR,64,2022-10-18T18:46:42.619362
IBI,902,2022-10-18T18:46:43.437131
HR,64,2022-10-18T18:46:43.439084
IBI,899,2022-10-18T18:46:44.640043
HR,64,2022-10-18T18:46:44.640043
IBI,905,2022-10-18T18:46:45.460894
HR,65,2022-10-18T18:46:45.462897
IBI,882,2022-10-18T18:46:46.674609
HR,65,2022-10-18T18:46:46.678200
IBI,847,2022-10-18T18:46:46.678200
HR,65,2022-10-18T18:46:46.678200
IBI,884,2022-10-18T18:46:47.483174
HR,65,2022-10-18T18:46:47.489569
IBI,914,2022-10-18T18:46:48.702156
HR,66,2022-10-18T18:46:48.704032
IBI,902,2022-10-18T18:46:49.504752
HR,66,2022-10-18T18:46:49.513269
IBI,880,2022-10-18T18:46:50.724217
HR,66,2022-10-18T18:46:50.724217
IBI,897,2022-10-18T18:46:51.527121
HR,66,2022-10-18T18:46:51.538934
IBI,911,2022-10-18T18:46:52.746981
HR,66,2022-10-18T18:46:52.753557
IBI,896,2022-10-18T18:46:53.549911
HR,66,2022-10-18T18:46:53.563380
IBI,903,2022-10-18T18:46:54.769745
HR,66,2022-10-18T18:46:54.778497
IBI,915,2022-10-18T18:46:55.587189
HR,66,2022-10-18T18:46:55.587189
IBI,902,2022-10-18T18:46:55.588855
HR,66,2022-10-18T18:46:55.588855
IBI,883,2022-10-18T18:46:56.397955
HR,66,2022-10-18T18:46:56.397955
IBI,911,2022-10-18T18:46:57.609545
HR,66,2022-10-18T18:46:57.613927
IBI,925,2022-10-18T18:46:58.417694
HR,66,2022-10-18T18:46:58.422963
IBI,908,2022-10-18T18:46:59.636049
HR,66,2022-10-18T18:46:59.638388
IBI,898,2022-10-18T18:47:00.437862
HR,66,2022-10-18T18:47:00.448135
IBI,907,2022-10-18T18:47:01.663020
HR,66,2022-10-18T18:47:01.664035
IBI,897,2022-10-18T18:47:02.473228
HR,66,2022-10-18T18:47:02.474095
IBI,860,2022-10-18T18:47:03.683293
HR,66,2022-10-18T18:47:03.683293
IBI,879,2022-10-18T18:47:04.493523
HR,67,2022-10-18T18:47:04.498656
IBI,891,2022-10-18T18:47:04.498656
HR,67,2022-10-18T18:47:04.498656
IBI,871,2022-10-18T18:47:05.712649
HR,67,2022-10-18T18:47:05.713204
IBI,875,2022-10-18T18:47:06.522305
HR,67,2022-10-18T18:47:06.523315
IBI,905,2022-10-18T18:47:07.733263
HR,67,2022-10-18T18:47:07.733263
IBI,907,2022-10-18T18:47:08.535727
HR,67,2022-10-18T18:47:08.535727
IBI,882,2022-10-18T18:47:09.761777
HR,67,2022-10-18T18:47:09.763417
IBI,906,2022-10-18T18:47:10.564686
HR,67,2022-10-18T18:47:10.573158
IBI,912,2022-10-18T18:47:11.383096
HR,67,2022-10-18T18:47:11.383965
IBI,875,2022-10-18T18:47:12.586567
HR,67,2022-10-18T18:47:12.586567
IBI,860,2022-10-18T18:47:12.598263
HR,67,2022-10-18T18:47:12.598263
IBI,882,2022-10-18T18:47:13.405336
HR,67,2022-10-18T18:47:13.408155
IBI,866,2022-10-18T18:47:14.609654
HR,67,2022-10-18T18:47:14.623737
IBI,842,2022-10-18T18:47:16.229972
HR,68,2022-10-18T18:47:16.243084
IBI,861,2022-10-18T18:47:16.646798
HR,68,2022-10-18T18:47:16.647962
IBI,887,2022-10-18T18:47:17.449373
HR,68,2022-10-18T18:47:17.458280
IBI,881,2022-10-18T18:47:18.668658
HR,68,2022-10-18T18:47:18.672624
IBI,883,2022-10-18T18:47:18.672624
HR,68,2022-10-18T18:47:18.673736
IBI,886,2022-10-18T18:47:19.470002
HR,68,2022-10-18T18:47:19.470002
IBI,890,2022-10-18T18:47:20.694443
HR,68,2022-10-18T18:47:20.697834
IBI,872,2022-10-18T18:47:21.495720
HR,68,2022-10-18T18:47:21.508978
IBI,864,2022-10-18T18:47:22.714101
HR,68,2022-10-18T18:47:22.714101
IBI,891,2022-10-18T18:47:23.531189
HR,68,2022-10-18T18:47:23.532128
IBI,884,2022-10-18T18:47:24.733847
HR,68,2022-10-18T18:47:24.747809
IBI,861,2022-10-18T18:47:25.551094
HR,68,2022-10-18T18:47:25.557995
IBI,867,2022-10-18T18:47:25.557995
HR,68,2022-10-18T18:47:25.557995
IBI,873,2022-10-18T18:47:26.770399
HR,68,2022-10-18T18:47:26.772990
IBI,864,2022-10-18T18:47:27.578490
HR,68,2022-10-18T18:47:27.578490
IBI,848,2022-10-18T18:47:28.389133
HR,68,2022-10-18T18:47:28.393246
IBI,861,2022-10-18T18:47:29.592159
HR,69,2022-10-18T18:47:29.608060
IBI,856,2022-10-18T18:47:30.416812
HR,69,2022-10-18T18:47:30.418561
IBI,883,2022-10-18T18:47:31.621653
HR,69,2022-10-18T18:47:31.633462
IBI,886,2022-10-18T18:47:32.440212
HR,69,2022-10-18T18:47:32.440212
IBI,895,2022-10-18T18:47:32.443072
HR,69,2022-10-18T18:47:32.443072
IBI,861,2022-10-18T18:47:33.644926
HR,69,2022-10-18T18:47:33.644926
IBI,838,2022-10-18T18:47:34.463882
HR,69,2022-10-18T18:47:34.468497
IBI,839,2022-10-18T18:47:35.667895
HR,69,2022-10-18T18:47:35.683229
IBI,816,2022-10-18T18:47:36.486411
HR,69,2022-10-18T18:47:36.493635
IBI,796,2022-10-18T18:47:36.493635
HR,69,2022-10-18T18:47:36.493635
IBI,792,2022-10-18T18:47:37.705270
HR,70,2022-10-18T18:47:37.707515
IBI,764,2022-10-18T18:47:38.507596
HR,71,2022-10-18T18:47:38.517633
IBI,755,2022-10-18T18:47:39.736142
HR,72,2022-10-18T18:47:39.736142
IBI,745,2022-10-18T18:47:39.736142
HR,72,2022-10-18T18:47:39.736468
IBI,720,2022-10-18T18:47:40.528413
HR,73,2022-10-18T18:47:40.543558
IBI,722,2022-10-18T18:47:42.154655
HR,74,2022-10-18T18:47:42.163971
IBI,716,2022-10-18T18:47:42.556297
HR,76,2022-10-18T18:47:42.568478
IBI,709,2022-10-18T18:47:42.568478
HR,76,2022-10-18T18:47:42.568478
IBI,726,2022-10-18T18:47:43.775578
HR,76,2022-10-18T18:47:43.775578
IBI,728,2022-10-18T18:47:44.591844
HR,78,2022-10-18T18:47:44.591844
IBI,721,2022-10-18T18:47:44.593266
HR,78,2022-10-18T18:47:44.593266
IBI,714,2022-10-18T18:47:45.402930
HR,78,2022-10-18T18:47:45.403629
IBI,714,2022-10-18T18:47:46.612680
HR,79,2022-10-18T18:47:46.618141
IBI,703,2022-10-18T18:47:47.422959
HR,80,2022-10-18T18:47:47.422959
IBI,716,2022-10-18T18:47:47.428153
HR,80,2022-10-18T18:47:47.428153
IBI,779,2022-10-18T18:47:48.642030
HR,80,2022-10-18T18:47:48.642841
IBI,834,2022-10-18T18:47:49.451845
HR,80,2022-10-18T18:47:49.452563
IBI,916,2022-10-18T18:47:50.665459
HR,80,2022-10-18T18:47:50.667346
IBI,981,2022-10-18T18:47:51.474159
HR,79,2022-10-18T18:47:51.474159
IBI,985,2022-10-18T18:47:52.677552
HR,74,2022-10-18T18:47:52.693026
IBI,959,2022-10-18T18:47:53.496537
HR,73,2022-10-18T18:47:53.502967
IBI,981,2022-10-18T18:47:54.715712
HR,72,2022-10-18T18:47:54.718190
IBI,989,2022-10-18T18:47:55.516905
HR,71,2022-10-18T18:47:55.516905
IBI,962,2022-10-18T18:47:56.735628
HR,70,2022-10-18T18:47:56.742781
IBI,913,2022-10-18T18:47:58.355146
HR,69,2022-10-18T18:47:58.362627
IBI,888,2022-10-18T18:47:58.756284
HR,68,2022-10-18T18:47:58.767740
IBI,873,2022-10-18T18:47:58.767740
HR,68,2022-10-18T18:47:58.767740
IBI,837,2022-10-18T18:47:59.573918
HR,68,2022-10-18T18:47:59.577585
IBI,840,2022-10-18T18:48:00.375986
HR,69,2022-10-18T18:48:00.387705
IBI,872,2022-10-18T18:48:01.601936
HR,69,2022-10-18T18:48:01.601936
IBI,894,2022-10-18T18:48:02.405203
HR,69,2022-10-18T18:48:02.405203
IBI,881,2022-10-18T18:48:03.625077
HR,69,2022-10-18T18:48:03.625077
IBI,935,2022-10-18T18:48:04.426833
HR,69,2022-10-18T18:48:04.437836
IBI,963,2022-10-18T18:48:05.646613
HR,69,2022-10-18T18:48:05.653227
IBI,938,2022-10-18T18:48:06.449670
HR,68,2022-10-18T18:48:06.463408
IBI,946,2022-10-18T18:48:07.669945
HR,68,2022-10-18T18:48:07.678287
IBI,957,2022-10-18T18:48:08.487856
HR,67,2022-10-18T18:48:08.487856
IBI,939,2022-10-18T18:48:09.695255
HR,67,2022-10-18T18:48:09.703053
IBI,924,2022-10-18T18:48:10.505371
HR,66,2022-10-18T18:48:10.505371
IBI,964,2022-10-18T18:48:11.726023
HR,66,2022-10-18T18:48:11.727948
IBI,944,2022-10-18T18:48:11.727948
HR,66,2022-10-18T18:48:11.727948
IBI,909,2022-10-18T18:48:12.535425
HR,66,2022-10-18T18:48:12.535425
IBI,927,2022-10-18T18:48:13.745253
HR,66,2022-10-18T18:48:13.754248
IBI,950,2022-10-18T18:48:14.555358
HR,66,2022-10-18T18:48:14.555358
IBI,944,2022-10-18T18:48:15.775623
HR,65,2022-10-18T18:48:15.775623
IBI,969,2022-10-18T18:48:16.578753
HR,65,2022-10-18T18:48:16.587720
IBI,1017,2022-10-18T18:48:17.397006
HR,65,2022-10-18T18:48:17.398180
IBI,1010,2022-10-18T18:48:18.600724
HR,64,2022-10-18T18:48:18.600724
IBI,972,2022-10-18T18:48:19.418112
HR,64,2022-10-18T18:48:19.418112
IBI,998,2022-10-18T18:48:20.627864
HR,64,2022-10-18T18:48:20.637839
IBI,1001,2022-10-18T18:48:21.446782
HR,63,2022-10-18T18:48:21.448417
IBI,943,2022-10-18T18:48:22.649712
HR,63,2022-10-18T18:48:22.649712
IBI,954,2022-10-18T18:48:23.468067
HR,63,2022-10-18T18:48:23.472940
IBI,968,2022-10-18T18:48:24.672986
HR,63,2022-10-18T18:48:24.688440
IBI,909,2022-10-18T18:48:25.491638
HR,63,2022-10-18T18:48:25.498058
IBI,880,2022-10-18T18:48:26.710769
HR,63,2022-10-18T18:48:26.712875
IBI,910,2022-10-18T18:48:27.513947
HR,63,2022-10-18T18:48:27.522878
IBI,908,2022-10-18T18:48:28.731841
HR,64,2022-10-18T18:48:28.736775
IBI,897,2022-10-18T18:48:29.533066
HR,64,2022-10-18T18:48:29.533066
IBI,947,2022-10-18T18:48:30.757630
HR,64,2022-10-18T18:48:30.762432
IBI,956,2022-10-18T18:48:30.762432
HR,64,2022-10-18T18:48:30.762432
IBI,917,2022-10-18T18:48:31.558926
HR,64,2022-10-18T18:48:31.572038
IBI,936,2022-10-18T18:48:32.376590
HR,64,2022-10-18T18:48:32.381740
IBI,918,2022-10-18T18:48:33.594859
HR,64,2022-10-18T18:48:33.596798
IBI,864,2022-10-18T18:48:34.396741
HR,64,2022-10-18T18:48:34.396741
IBI,860,2022-10-18T18:48:35.613460
HR,65,2022-10-18T18:48:35.613460
IBI,903,2022-10-18T18:48:36.423335
HR,65,2022-10-18T18:48:36.432243
IBI,895,2022-10-18T18:48:37.643007
HR,65,2022-10-18T18:48:37.646630
IBI,889,2022-10-18T18:48:38.453166
HR,66,2022-10-18T18:48:38.457418
IBI,930,2022-10-18T18:48:39.672362
HR,66,2022-10-18T18:48:39.673374
IBI,937,2022-10-18T18:48:40.474245
HR,66,2022-10-18T18:48:40.482754
IBI,926,2022-10-18T18:48:40.482932
HR,66,2022-10-18T18:48:40.483489
IBI,936,2022-10-18T18:48:41.684796
HR,66,2022-10-18T18:48:41.697938
IBI,941,2022-10-18T18:48:42.507533
HR,65,2022-10-18T18:48:42.507729
IBI,937,2022-10-18T18:48:43.722073
HR,65,2022-10-18T18:48:43.722940
IBI,942,2022-10-18T18:48:44.524373
HR,65,2022-10-18T18:48:44.524373
IBI,953,2022-10-18T18:48:45.744528
HR,65,2022-10-18T18:48:45.747547
IBI,957,2022-10-18T18:48:47.365933
HR,65,2022-10-18T18:48:47.365933
IBI,965,2022-10-18T18:48:47.766993
HR,65,2022-10-18T18:48:47.766993
IBI,924,2022-10-18T18:48:48.569889
HR,64,2022-10-18T18:48:48.583062
IBI,936,2022-10-18T18:48:49.387040
HR,64,2022-10-18T18:48:49.392613
IBI,943,2022-10-18T18:48:50.597403
HR,64,2022-10-18T18:48:50.607696
IBI,902,2022-10-18T18:48:51.416440
HR,64,2022-10-18T18:48:51.419574
IBI,878,2022-10-18T18:48:52.621397
HR,65,2022-10-18T18:48:52.621397
IBI,856,2022-10-18T18:48:52.632725
HR,65,2022-10-18T18:48:52.632725
IBI,873,2022-10-18T18:48:53.439983
HR,65,2022-10-18T18:48:53.442412
IBI,841,2022-10-18T18:48:54.644212
HR,66,2022-10-18T18:48:54.657881
IBI,861,2022-10-18T18:48:55.462749
HR,66,2022-10-18T18:48:55.467430
IBI,877,2022-10-18T18:48:56.681495
HR,66,2022-10-18T18:48:56.682790
IBI,834,2022-10-18T18:48:57.484236
HR,67,2022-10-18T18:48:57.492443
IBI,785,2022-10-18T18:48:57.492443
HR,67,2022-10-18T18:48:57.493439
IBI,776,2022-10-18T18:48:58.704216
HR,68,2022-10-18T18:48:58.704216
IBI,739,2022-10-18T18:48:59.506609
HR,69,2022-10-18T18:48:59.517864
IBI,744,2022-10-18T18:49:00.725628
HR,70,2022-10-18T18:49:00.733219
IBI,766,2022-10-18T18:49:01.535170
HR,72,2022-10-18T18:49:01.535170
IBI,858,2022-10-18T18:49:01.543053
HR,72,2022-10-18T18:49:01.543568
IBI,909,2022-10-18T18:49:03.564449
HR,72,2022-10-18T18:49:03.567931
IBI,961,2022-10-18T18:49:05.185500
HR,72,2022-10-18T18:49:05.185500
IBI,1014,2022-10-18T18:49:05.585126
HR,71,2022-10-18T18:49:05.585126
IBI,1028,2022-10-18T18:49:06.395529
HR,70,2022-10-18T18:49:06.395529
IBI,1005,2022-10-18T18:49:07.615020
HR,69,2022-10-18T18:49:07.617250
IBI,1032,2022-10-18T18:49:08.417864
HR,68,2022-10-18T18:49:08.427187
IBI,1046,2022-10-18T18:49:09.636402
HR,66,2022-10-18T18:49:09.636402
IBI,969,2022-10-18T18:49:09.642757
HR,66,2022-10-18T18:49:09.642757
IBI,961,2022-10-18T18:49:10.438888
HR,65,2022-10-18T18:49:10.438888
IBI,944,2022-10-18T18:49:11.658856
HR,65,2022-10-18T18:49:11.658856
IBI,907,2022-10-18T18:49:12.462091
HR,65,2022-10-18T18:49:12.478016
IBI,877,2022-10-18T18:49:13.681832
HR,65,2022-10-18T18:49:13.681832
IBI,903,2022-10-18T18:49:14.499667
HR,65,2022-10-18T18:49:14.502338
IBI,951,2022-10-18T18:49:15.703945
HR,65,2022-10-18T18:49:15.703945
IBI,942,2022-10-18T18:49:16.522113
HR,65,2022-10-18T18:49:16.527815
IBI,964,2022-10-18T18:49:17.742048
HR,65,2022-10-18T18:49:17.743049
IBI,984,2022-10-18T18:49:18.551318
HR,65,2022-10-18T18:49:18.552639
IBI,967,2022-10-18T18:49:19.755365
HR,65,2022-10-18T18:49:19.767131
IBI,935,2022-10-18T18:49:20.574369
HR,64,2022-10-18T18:49:20.574369
IBI,932,2022-10-18T18:49:21.376966
HR,64,2022-10-18T18:49:21.376966
IBI,901,2022-10-18T18:49:21.388010
HR,64,2022-10-18T18:49:21.388010
IBI,870,2022-10-18T18:49:22.595616
HR,64,2022-10-18T18:49:22.595616
IBI,872,2022-10-18T18:49:23.396762
HR,65,2022-10-18T18:49:23.396762
IBI,917,2022-10-18T18:49:24.615038
HR,65,2022-10-18T18:49:24.615038
IBI,938,2022-10-18T18:49:25.432637
HR,65,2022-10-18T18:49:25.432637
IBI,928,2022-10-18T18:49:26.650968
HR,65,2022-10-18T18:49:26.651664
IBI,951,2022-10-18T18:49:27.452469
HR,65,2022-10-18T18:49:27.461401
IBI,982,2022-10-18T18:49:28.670881
HR,65,2022-10-18T18:49:28.670881
IBI,943,2022-10-18T18:49:29.479184
HR,65,2022-10-18T18:49:29.479184
IBI,946,2022-10-18T18:49:30.698648
HR,64,2022-10-18T18:49:30.702140
IBI,949,2022-10-18T18:49:31.500134
